personId:ID,name,aliases:string[],roles:string[],offices:string[],evidence:string[],:LABEL
P000688,趙崇,,,檢校司空兼太子太保致仕,戊子，朱全忠殺裴樞及...檢校司空兼太子太保致仕趙崇...,Person
P000689,王贊,,,兵部侍郎,戊子，朱全忠殺裴樞及...兵部侍郎王贊。,Person
P000690,鄧進忠,,,岳州刺史,岳州刺史鄧進忠叛附于馬殷。,Person
P000691,馬殷,,,,岳州刺史鄧進忠叛附于馬殷。,Person
P000692,趙匡凝,,,忠義軍節度使,九月甲子，朱全忠陷襄州，忠義軍節度使趙匡凝奔于淮南。,Person
P000693,禔,,潁王,,丙寅，封弟禔為潁王,Person
P000694,祐,,蔡王,,丙寅，封弟禔為潁王，祐蔡王。,Person
P000695,趙匡明,,,留後,朱全忠陷江陵，留後趙匡明奔于成都。,Person
P000696,應頊,,,豐德庫使,十二月乙未，全忠為天下兵馬元帥，殺蔣玄暉及豐德庫使應頊、尚食使朱建武。,Person
P000697,朱建武,,,尚食使,十二月乙未，全忠為天下兵馬元帥，殺蔣玄暉及豐德庫使應頊、尚食使朱建武。,Person
P000698,淮南將,王茂章,,,三年正月壬戌，淮南將王茂章以宣、歙二州叛附于錢鏐。,Person
P000699,錢鏐,,,,四月戊午，錢鏐陷溫州。|六月，錢鏐陷衢、睦二州...|三年正月壬戌，淮南將王茂章以宣、歙二州叛附于錢鏐。,Person
P000700,楊渥,,,東面諸道行營都統|淮南節度副大使,九月，楊渥陷洪州，執鍾匡時。|七月，楊渥陷饒州。|二月，楊渥陷岳州。|庚辰，淮南節度使楊行密卒，以其子渥為淮南節度副大使、東面諸道行營都統。,Person
P000701,鍾傳,,,鎮南軍節度使,鎮南軍節度使鍾傳卒，其子匡時自稱留後。,Person
P000702,鍾匡時,,,留後（自稱）,鎮南軍節度使鍾傳卒，其子匡時自稱留後。|九月，楊渥陷洪州，執鍾匡時。,Person
P000703,劉知俊,,,匡國軍節度使,乙亥，匡國軍節度使劉知俊陷坊州，執刺史劉彥暉。,Person
P000704,劉彥暉,,,刺史,乙亥，匡國軍節度使劉知俊陷坊州，執刺史劉彥暉。,Person
P000705,楊崇本,,,,十月辛巳，楊崇本會鳳翔、涇原、鄜延、秦隴兵以討朱全忠，戰于美原，敗績。,Person
P000706,高彥,,,忠國軍節度使,十一月，忠國軍節度使高彥卒，其子澧自稱留後。,Person
P000707,高澧,,,留後（自稱）,十一月，忠國軍節度使高彥卒，其子澧自稱留後。,Person
P000708,丁會,,,昭義軍節度使,閏十二月戊辰，李克用陷潞州，昭義軍節度使丁會叛附于克用。,Person
P000709,劉守光,,,幽州盧龍軍節度使（自稱）,四年三月，劉守光囚其父仁恭，自稱幽州盧龍軍節度使。,Person
P000710,劉仁恭,,,,四年三月，劉守光囚其父仁恭,Person
P000711,劉昫,,,,劉昫,Person
P000712,越国太妃燕氏,,终献,,越國太妃燕氏為終獻,Person
P000713,太穆太皇太后,,配飨,,以太穆太皇太后、文德皇太后配饗,Person
P000714,文德皇太后,,配飨,,以太穆太皇太后、文德皇太后配饗,Person
P000715,褒圣侯德伦,,褒圣侯,,其褒聖侯德倫子孫，並免賦役,Person
P000716,勣,英国公勣|英國公勣,英国公|英國公,司空|太子太師|英國公,命司空、英國公勣為遼東道行軍大總管|司空、英國公勣破高麗|司空、太子太師、英國公勣薨,Person
P000717,契苾何力,,涼國公,右衛大將軍|左衛將軍|左骁卫大将军,詔左驍衛大將軍契苾何力率兵以應接之|遣右衛大將軍、涼國公契苾何力為駕海道行軍大總管|領左衛將軍契苾何力等軍,Person
P000718,陆敦信,,嘉兴子,大司成|左侍极|检校右相,左侍極、檢校右相、嘉興子陸敦信緣老病乞辭機揆，拜大司成，兼知左侍極,Person
P000719,刘仁轨,,,右相|大司宪|检校右中护|辅政大臣,大司憲兼檢校右中護劉仁軌兼右相、檢校右中護|留太子監國，使劉仁軌、裴炎、薛元超輔之。,Person
P000720,窦德玄,,钜鹿男,司元太常伯|检校左相,兼司元太常伯、兼檢校左相、鉅鹿男竇德玄卒,Person
P000721,武惟良,,,司卫少卿,殺司衛少卿武惟良,Person
P000722,武怀运,,,淄州刺史,淄州刺史武懷運,Person
P000723,盖苏文,,高丽莫离支,,高麗莫離支蓋蘇文死,Person
P000724,男生,,高丽莫离支,,其子男生繼其父位，為其弟男建所逐,Person
P000725,男建,,高丽大臣,,及其大臣男建等以歸|為其弟男建所逐,Person
P000726,献诚,,,,使其子獻誠詣闕請降,Person
P000727,楊武,,,西臺侍郎,夏六月乙卯，西臺侍郎楊武，西臺侍郎、道國公、檢校太子左中護戴至德，正諫議大夫、檢校東臺侍郎、安平郡公李安期，東臺侍郎張文瓘，並同東西臺三品。|西臺侍郎楊武卒。,Person
P000728,戴至德,道國公,侍臣|道國公,中書侍郎|同中書門下三品|太子賓客|宰相|尚書右僕射|戶部尚書|檢校太子左中護|西臺侍郎,乙亥，中書侍郎、同中書門下三品、道國公戴至德加兼戶部尚書...|夏六月乙卯，西臺侍郎楊武，西臺侍郎、道國公、檢校太子左中護戴至德，正諫議大夫、檢校東臺侍郎、安平郡公李安期，東臺侍郎張文瓘，並同東西臺三品。|尚書右僕射、道國公戴至德薨|宰相劉仁軌、戴至德、張文瓘、郝處俊並兼太子賓客|令侍臣戴至德、張文瓘、李敬玄等輔之,Person
P000729,李安期,,安平郡公,東臺侍郎|檢校東臺侍郎|正諫議大夫,丙辰，東臺侍郎李安期出為荊州大都督府長史。|夏六月乙卯，西臺侍郎楊武，西臺侍郎、道國公、檢校太子左中護戴至德，正諫議大夫、檢校東臺侍郎、安平郡公李安期，東臺侍郎張文瓘，並同東西臺三品。,Person
P000730,張文瓘,,侍臣,侍中|同中書門下三品|同東西臺三品|大理卿|太子賓客|宰相|東臺侍郎|知左史事|黃門侍郎,宰相劉仁軌、戴至德、張文瓘、郝處俊並兼太子賓客|乙亥，...黃門侍郎、同中書門下三品張文瓘檢校大理卿...|夏六月乙卯，西臺侍郎楊武，西臺侍郎、道國公、檢校太子左中護戴至德，正諫議大夫、檢校東臺侍郎、安平郡公李安期，東臺侍郎張文瓘，並同東西臺三品。|東臺侍郎、同東西臺三品兼知左史事張文瓘署位|中書門下三品、大理卿張文瓘為侍中,Person
P000731,劉審禮,,,工部尚書|左衛大將軍|瀚海都護|繕工大監|西域道安撫大使,領工部尚書劉審禮等十二總管|左衛大將軍劉審禮|詔繕工大監兼瀚海都護劉審禮為西域道安撫大使。,Person
P000732,高藏,,高丽王,工部尚書|遼東都督,工部尚書高藏授遼東都督，封朝鮮郡王，遣歸安東府，安輯高麗餘眾|擒其王高藏,Person
P000733,路勵行,,,司珍大夫,遣司珍大夫路勵行存問賑貸,Person
P000734,薛仁貴,,将领,右威衛大將軍|左領軍衛大將軍|邏娑道行軍大總管,己卯，左領軍衛大將軍薛仁貴卒。|辛亥，以右威衛大將軍薛仁貴為邏娑道行軍大總管...|薛仁貴、郭待封至大非川，為吐蕃大將論欽陵所襲，大敗，仁貴等並坐除名。,Person
P000735,阿史那道真,,将领,副|右衛員外大將軍,右衛員外大將軍阿史那道真、左衛將軍郭待封為副,Person
P000736,郭待封,,将领,副|左衛將軍,薛仁貴、郭待封至大非川...|左衛將軍郭待封為副,Person
P000737,敬玄,李敬玄,侍臣|官员,中書令|前西臺侍郎|同中書門下三品|同東西臺三品|吏部侍郎|吏部尚書|太子左庶子|檢校吏部侍郎|河西镇抚大使|洮河道行軍大總管|衡州刺史|鄯州都督,令侍臣戴至德、張文瓘、李敬玄等輔之|乙亥，...兼檢校吏部侍郎、同中書門下三品李敬玄為吏部侍郎...|吏部尚書李敬玄為中書令。|秋七月戊子，前西臺侍郎李敬玄起復本職，仍依舊同東西臺三品。|又得敬玄表奏,Person
P000738,論欽陵,欽陵,吐蕃将|吐蕃将领,吐蕃大將,吐蕃將論欽陵贊婆|論欽陵兄弟用事|欽陵兵潰，自殺|為吐蕃大將論欽陵所襲|吐蕃將論欽陵請罷安西四鎮戍兵,Person
P000739,慕容諾曷缽,,吐谷浑首领,,吐谷渾全國盡沒，唯慕容諾曷缽及其親信數千帳內屬，仍徙於靈州界。,Person
P000740,趙王福,,官员|皇室成员,梁州都督,梁州都督、趙王福薨。,Person
P000741,太原王妃,魯國忠烈太夫人,皇室成员,太原王妃|魯國忠烈太夫人,贈魯國忠烈太夫人贈太原王妃,Person
P000742,趙仁本,,官员,同東西臺三品|太子右中護|左肅機|攝正諫大夫,太子右中護兼攝正諫大夫、同東西臺三品趙仁本為左肅機，罷知政事。,Person
P000743,閻立本,,博陵縣子|随从,中書令,上問中書令閻立本、黃門侍郎郝處俊：「伊尹負鼎俎於湯，應是補緝時政，不知鑄鼎所緣，復在何國？將為國之重器，歷代傳寶？」閻立本以古義對。|唯以閻立本、郝處俊從|冬十月壬午，中書令、博陵縣子閻立本卒。,Person
P000744,梁金柱,,雍州人,,雍州人梁金柱請出錢三千貫賑濟貧人,Person
P000745,武敏之,,,周國公|太子賓客|左散騎常侍|檢校秘書,左散騎常侍兼檢校秘書、太子賓客、周國公武敏之以罪復本姓賀蘭氏，除名，流雷州,Person
P000746,元礼,徐王元礼|索元礼,徐王,司徒|游击将军|潞州刺史,有胡人索元禮，知太后意，因告密召見，擢為游擊將軍，令案制獄|司徒、潞州刺史、徐王元禮薨|元禮性殘忍，推一人必令引數十百人|太后得告密者，輒令元禮等推之,Person
P000747,梁積壽,,,右衛副率,三年春正月辛丑，發梁、益等一十八州兵，募五千三百人，遣右衛副率梁積壽往姚州擊叛蠻。,Person
P000748,姜恪,永安郡公,,侍中,二月己卯，侍中、永安郡公姜恪卒於河西鎮守。,Person
P000749,高侃,,,左監門大將軍,是冬，左監門大將軍高侃大敗新羅之眾於橫水。,Person
P000750,元懿,,鄭王,絳州刺史,丙辰，絳州刺史、鄭王元懿薨。,Person
P000751,皇太子弘妃,裴居道女,皇太子妃,,二月壬午，以左金吾將軍裴居道女為皇太子弘妃。|乙未，皇太子弘納妃畢，曲赦岐州，大酺三日。,Person
P000752,李謹行,,,右領大將軍|燕山道總管,遣太子左庶子、同中書門下三品劉仁軌為雞林道大總管，以討新羅，仍令衛尉卿李弼、右領大將軍李謹行副之。|閏五月丁卯，燕山道總管李謹行破高麗叛黨於瓠盧河之西...,Person
P000753,弓月國王,,國王,,十二月丙午，弓月、疏勒二國王入朝請降。,Person
P000754,疏勒國王,,國王,,十二月丙午，弓月、疏勒二國王入朝請降。,Person
P000755,李弼,,,衛尉卿,遣太子左庶子、同中書門下三品劉仁軌為雞林道大總管，以討新羅，仍令衛尉卿李弼、右領大將軍李謹行副之。,Person
P000756,太祖武皇帝,,,高祖神堯皇帝,追尊宣簡公為宣皇帝，懿王為光皇帝，太祖武皇帝為高祖神堯皇帝，太宗文皇帝為文武聖皇帝，太穆皇后為太穆神皇后，文德皇后為文德聖皇后。,Person
P000757,太宗文皇帝,,,文武聖皇帝,追尊宣簡公為宣皇帝，懿王為光皇帝，太祖武皇帝為高祖神堯皇帝，太宗文皇帝為文武聖皇帝，太穆皇后為太穆神皇后，文德皇后為文德聖皇后。,Person
P000758,長孫翼,,,趙國公,癸丑，追復長孫無忌官爵，仍以其曾孫翼襲封趙國公，許歸葬於昭陵先造之墳。,Person
P000759,伏闍雄,,於闐王,,戊子，於闐王伏闍雄來朝。,Person
P000760,卑路斯,,波斯王,,辛卯，波斯王卑路斯來朝。,Person
P000761,虢王鳳,,虢王,,虢王鳳薨。,Person
P000762,尉遲伏闍雄,,已故于阗王,于阗王|毗沙都督,立故于闐王尉遲伏闍雄之子瑕為于闐王|以尉遲伏闍雄為毗沙都督，分其境內為十州，以伏闍雄有擊吐蕃功故也,Person
P000763,白素稽,龜茲王,,龜茲王,十二月丁亥，龜茲王白素稽獻名馬|龜茲王白素稽獻銀頗羅,Person
P000764,論吐渾彌,,,吐蕃大臣,吐蕃遣其大臣論吐渾彌來請和,Person
P000765,新羅王,金法敏,新羅王,新羅王,新羅王金法敏薨|復其王金法敏官爵,Person
P000766,許圉師,,平恩縣公,左丞|戶部尚書,戶部尚書、平恩縣公許圉師卒|左丞許圉師為戶部尚書,Person
P000767,杞王上金,,杞王,慈州刺史,慈州刺史、杞王上金坐事，於澧州安置,Person
P000768,支汗郡王,,郡王,,支汗郡王獻碧玻璃,Person
P000769,來恆,,,同中書門下三品|宰相|黃門侍郎,黃門侍郎來恆、中書侍郎薛元超並同中書門下三品。|黃門侍郎、同中書門下三品來恆卒|宰相來恆河南道,Person
P000770,薛元超,,,中書令|中書令（前）|中書侍郎|同中書門下三品|太子左庶子|宰相|辅政大臣,黃門侍郎崔知溫、中書侍郎薛元超並為中書令|黃門侍郎來恆、中書侍郎薛元超並同中書門下三品。|留太子監國，使劉仁軌、裴炎、薛元超輔之。|薛元超河北道|稷，元超之從子也,Person
P000771,李義琰,義琰,,中書侍郎|同中書門下三品|太子右庶子|銀青光祿大夫,庚子，以義琰為銀青光祿大夫，致仕|太子右庶子、同中書門下三品李義琰改葬父母...|中書侍郎李義琰同中書門下三品。,Person
P000772,高智周,,同三品,同中書門下三品|左庶子|黃門侍郎,黃門侍郎高智周同中書門下三品。|侍中郝處俊、左庶子高智周、黃門侍郎崔知溫、給事中劉景先兼修國史|左庶子、同三品高智周罷知政事,Person
P000773,崔知悌,,,左丞|戶部尚書,左丞崔知悌等江南道|戶部尚書崔知悌卒|左丞崔知悌為戶部尚書,Person
P000774,扶餘隆,,,司農卿|熊津州都督,司農卿扶餘隆熊津州都督，封帶方郡王，令往安輯百濟餘眾,Person
P000775,密王元曉,元曉,密王,徐州刺史,徐州刺史、密王元曉薨,Person
P000776,張虔勖,,,玉鈐衛大將軍,庚申，殺玉鈐衛大將軍張虔勖|張虔勖與之戰,Person
P000777,器弩悉弄,吐蕃贊普,吐蕃赞普|贊普|赞普,,器弩悉弄浸長，陰與大臣論巖謀誅之|吐蕃贊普卒|吐蕃南境諸部皆叛，贊普器弩悉弄自將擊之，卒於軍中|初，吐蕃贊普器弩悉弄尚幼,Person
P000778,明崇儼,,,正諫大夫,盜殺正諫大夫明崇儼,Person
P000779,蕭嗣業,,,單于大都護長史,遣單于大都護長史蕭嗣業，將軍花大智、李景嘉等討之,Person
P000780,花大智,,,將軍,遣單于大都護長史蕭嗣業，將軍花大智、李景嘉等討之,Person
P000781,李景嘉,,,將軍,遣單于大都護長史蕭嗣業，將軍花大智、李景嘉等討之,Person
P000782,曹懷舜,,,定襄道總管|將軍,令將軍曹懷舜率兵往恆州守井陘|定襄道總管曹懷舜與突厥史伏念戰於橫水，官軍大敗。懷舜減死，配流嶺南。,Person
P000783,崔獻,,,,崔獻往絳州守龍門,Person
P000784,宋令文,,,郎將,遣郎將宋令文使吐蕃,Person
P000785,裴行儉,,,吏部侍郎|定襄道大總管|禮部尚書|金牙道行軍大總管,以吏部侍郎裴行儉為禮部尚書|遣禮部尚書裴行儉為定襄道大總管，率師討突厥溫傅部落。|行儉執伏念、溫傅，振旅凱旋。|以裴行儉為金牙道行軍大總管|裴行儉為定襄道大總管,Person
P000786,阿史那都支,,十姓可汗,,擒其十姓可汗阿史那都支,Person
P000787,李遮匐,,別帥,,別帥李遮匐,Person
P000788,阿史德溫傅,,,,突厥阿史德溫傅及奉職二部相率反叛,Person
P000789,奉職,,,,突厥阿史德溫傅及奉職二部相率反叛,Person
P000790,阿史那泥熟匐,,可汗,,立阿史那泥熟匐為可汗,Person
P000791,周道務,,,營州都督,與營州都督周道務等兵十八萬,Person
P000792,李文暕,,,,東軍李文暕,Person
P000793,劉景先,,,侍中|同平章事|東宮平章事|給事中|黃門侍郎,以裴炎、劉景先、郭正一兼東宮平章事|給事中劉景先兼修國史|戊寅，以劉景先為侍中|黃門侍郎劉景先同平章事,Person
P000794,崔知溫,,,中書令|參知政事|守中書令|黃門侍郎,黃門侍郎崔知溫、中書侍郎薛元超並為中書令|上謂參知政事崔知溫曰|黃門侍郎崔知溫|癸丑，守中書令崔知溫薨|癸丑，中書令崔知溫卒。,Person
P000795,論塞調傍,,大臣,,吐蕃文成公主遣其大臣論塞調傍,Person
P000796,李延寿,,,符玺郎,故符璽郎李延壽撰《正典》一部,Person
P000797,王远知,,道士,,賜故玉清觀道士王遠知謚曰升真先生,Person
P000798,田游岩,,隐士,,又幸隱士田游巖所居。,Person
