timeId:ID,text,normalized,evidence,confidence:float,:LABEL
T001550,秋九月,長壽二年秋九月,秋九月，上加金輪聖神皇帝號，大赦天下，大酺七日。,0.9,TimeAnchor
T001551,辛丑,長壽二年秋九月辛丑日,辛丑，司賓卿豆盧欽望為內史，文昌右丞韋巨源同鳳閣鸞臺平章事，秋官侍郎陸元方為鸞臺侍郎、同鳳閣鸞臺平章事。,0.9,TimeAnchor
T001552,三年春一月,延载元年春一月,三年春一月，親享明堂。,0.9,TimeAnchor
T001553,三月,延载元年三月,三月，鳳閣侍郎李昭德檢校內史，鸞臺侍郎蘇味道同鳳閣鸞臺平章事。韋巨源為夏官侍郎，依舊知政事。,0.9,TimeAnchor
T001554,四月,延载元年四月,四月，夏官尚書王孝傑同鳳閣鸞臺三品。,0.9,TimeAnchor
T001555,五月,延载元年五月,五月，上加尊號為越古金輪聖神皇帝，大赦天下，改元為延載，大酺七日。,0.9,TimeAnchor
T001556,秋八月,延载元年秋八月,秋八月，司賓少卿姚璹為納言。左肅政御史中丞楊再思為鸞臺侍郎，洛州司馬杜景儉為鳳閣侍郎，仍並同鳳閣鸞臺平章事。梁王武三思勸率諸蕃酋長奏請大征斂東都銅鐵，造天樞於端門之外，立頌以紀上之功業。,0.9,TimeAnchor
T001557,九月,延载元年九月,九月，內史李昭德左授欽州南賓縣尉。,0.9,TimeAnchor
T001558,冬十月,延载元年冬十月,冬十月，文昌右丞李元素為鳳閣鸞臺平章事。,0.9,TimeAnchor
T001559,證聖元年春一月,證聖元年正月,證聖元年春一月，上加尊號曰慈氏越古金輪聖神皇帝，大赦天下，改元，大酺七日。,0.9,TimeAnchor
T001560,戊子,證聖元年正月戊子日,戊子，豆盧欽望、韋巨源、杜景儉、蘇味道、陸元方並左授趙、鄜、集、綏等州刺史。,0.9,TimeAnchor
T001561,丙申夜,證聖元年正月丙申日,丙申夜，明堂災，至明而並從煨燼。,0.9,TimeAnchor
T001562,庚子,證聖元年正月庚子日,庚子，以明堂災告廟，手詔責躬，令內外文武九品已上各上封事，極言正諫。,0.9,TimeAnchor
T001563,春二月,證聖元年二月,春二月，上去慈氏越古尊號。,0.9,TimeAnchor
T001564,秋九月,天冊萬歲元年九月,秋九月，親祀南郊，加尊號天冊金輪聖神皇帝，大赦天下，改元為天冊萬歲，大闢罪已下及犯十惡常赦所不原者，咸赦除之，大酺九日。,0.9,TimeAnchor
T001565,萬歲通天元年,696年,【小节标题】萬歲通天元年,0.95,TimeAnchor
T001566,萬歲登封元年臘月甲申,696年臘月甲申,萬歲登封元年臘月甲申，上登封於嵩岳，大赦天下，改元，大酺九日。,0.9,TimeAnchor
T001567,丁亥,696年臘月丁亥,丁亥，禪於少室山。,0.9,TimeAnchor
T001568,己丑,696年臘月己丑,己丑，又制內外官三品已上通前賜爵二等，四品已下加兩階。洛州百姓給復二年，登封、告成縣三年。,0.9,TimeAnchor
T001569,癸巳,696年臘月癸巳,癸巳，至自嵩嶽。,0.9,TimeAnchor
T001570,甲午,696年臘月甲午,甲午，親謁太廟。,0.9,TimeAnchor
T001571,春三月,696年3月,春三月，重造明堂成。,0.9,TimeAnchor
T001572,夏四月,696年4月,夏四月，親享明堂，大赦天下，改元為萬歲通天，大酺七日。以天下大旱，命文武官九品以上極言時政得失。,0.9,TimeAnchor
T001573,五月,696年5月,五月，營州城傍契丹首領松漠都督李盡忠與其妻兄歸誠州刺史孫萬榮殺都督趙文翽，舉兵反，攻陷營州。盡忠自號可汗。,0.9,TimeAnchor
T001574,乙丑,696年5月乙丑,乙丑，命鷹揚將軍曹仁師、右金吾大將軍張玄遇、右武威大將軍李多祚、司農少卿麻仁節等二十八將討之。,0.9,TimeAnchor
T001575,秋七月,696年7月,秋七月，命春官尚書、梁王三思為安撫大使，納言姚璹為之副。制改李盡忠為盡滅，孫萬榮為萬斬。,0.9,TimeAnchor
T001576,秋八月,696年8月,秋八月，張玄遇、曹仁師、麻仁節與李盡滅戰於西硤石黃麞谷，官軍敗績，玄遇、仁節並為賊所虜。,0.9,TimeAnchor
T001577,九月,696年9月,九月，命右武衛大將軍、建安王攸宜為大總管以討契丹。并州長史王方慶為鸞臺侍郎，與殿中監李道廣並同鳳閣鸞臺平章事。,0.9,TimeAnchor
T001578,庚申,696年9月庚申,庚申，王方慶為鳳閣侍郎，仍依舊知政事。,0.9,TimeAnchor
T001579,冬十月,696年10月,冬十月，孫萬斬攻陷冀州，刺史陸寶積死之。,0.9,TimeAnchor
T001580,十一月,696年11月,十一月，又陷瀛州屬縣。,0.9,TimeAnchor
T001581,二年正月,二年正月,二年正月,0.9,TimeAnchor
T001582,春二月,二月,春二月,0.9,TimeAnchor
T001583,夏四月,四月,夏四月,0.9,TimeAnchor
T001584,五月,五月,五月,0.9,TimeAnchor
T001585,六月,六月,六月,0.9,TimeAnchor
T001586,秋八月,八月,秋八月,0.9,TimeAnchor
T001587,九月,神功元年九月,九月，以契丹李盡滅等平，大赦天下，改元為神功,0.9,TimeAnchor
T001588,冬十月,神功元年十月,冬十月,0.9,TimeAnchor
T001589,聖歷元年正月,聖歷元年正月,聖歷元年正月，親享明堂，大赦天下，改元，大酺九日。,0.9,TimeAnchor
T001590,春三月,聖歷元年三月,春三月，召廬陵王哲於房州。,0.9,TimeAnchor
T001591,夏五月,聖歷元年五月,夏五月，禁天下屠殺。突厥默啜上言，有女請和親。,0.9,TimeAnchor
T001592,秋七月,聖歷元年七月,秋七月，令淮陽王武延秀往突厥，納默啜女為妃。遣右豹韜衛大將軍閻知微攝春官尚書，赴虜庭。,0.9,TimeAnchor
T001593,八月,聖歷元年八月,八月，突厥默啜以延秀非唐室諸王，乃囚於別所，率眾與閻知微入寇媯、檀等州。,0.9,TimeAnchor
T001594,己丑,聖歷元年八月己丑,己丑，默啜攻陷定州，刺史孫彥高死之，焚燒百姓廬舍，遇害者數千人。,0.9,TimeAnchor
T001595,庚子,聖歷元年八月庚子,庚子，梁王三思為內史，狄仁傑為納言。,0.9,TimeAnchor
T001596,九月,聖歷元年九月,九月，建昌王攸寧同鳳閣鸞臺平章事。,0.9,TimeAnchor
T001597,丙子,聖歷元年九月丙子,丙子，廬陵王哲為皇太子，令依舊名顯，大赦天下，大酺五日。,0.9,TimeAnchor
T001598,辛巳,聖歷元年九月辛巳,辛巳，皇太子謁太廟。,0.9,TimeAnchor
T001599,癸未,聖歷元年九月癸未,癸未，默啜盡殺所掠趙、定州男女萬餘人，從五回道而去，所至殘害，不可勝紀。,0.9,TimeAnchor
T001600,冬十月,聖歷元年十月,冬十月，夏官侍郎姚元崇、麟臺少監李嶠並同鳳閣鸞臺平章事。,0.9,TimeAnchor
T001601,聖歷二年,圣历二年,【小节标题】聖歷二年；【小节内容】聖歷二年,0.9,TimeAnchor
T001602,二年春二月,圣历二年春二月,二年春二月,0.9,TimeAnchor
T001603,戊子,圣历二年春二月戊子,戊子,0.9,TimeAnchor
T001604,丙申,圣历二年春二月丙申,丙申,0.9,TimeAnchor
T001605,丁酉,圣历二年春二月丁酉,丁酉,0.9,TimeAnchor
T001606,夏四月,圣历二年夏四月,夏四月,0.9,TimeAnchor
T001607,秋七月,圣历二年秋七月,秋七月,0.9,TimeAnchor
T001608,八月,圣历二年八月,八月,0.9,TimeAnchor
T001609,冬十月乙亥,圣历二年冬十月乙亥,冬十月乙亥,0.9,TimeAnchor
T001610,久視元年,久视元年,【小节标题】久視元年,0.9,TimeAnchor
T001611,三年正月戊寅,三年正月戊寅,三年正月戊寅，梁王三思為特進，天官侍郎吉頊配流嶺表。,0.9,TimeAnchor
T001612,臘月辛巳,三年腊月辛巳,臘月辛巳，封皇太子男重潤為邵王。,0.9,TimeAnchor
T001613,春三月,三年春三月,春三月，李嶠為鸞臺侍郎，知政事如故。,0.9,TimeAnchor
T001614,夏四月戊申,三年夏四月戊申,夏四月戊申，幸三陽宮。,0.9,TimeAnchor
T001615,五月癸丑,久视元年五月癸丑,五月癸丑，上以所疾康復，大赦天下，改元為久視，停金輪等尊號，大酺五日。,0.9,TimeAnchor
T001616,六月,久视元年六月,六月，魏元忠為左肅政御史大夫，仍舊知政事。,0.9,TimeAnchor
T001617,秋七月,久视元年秋七月,秋七月，至自三陽宮。,0.9,TimeAnchor
T001618,九月,久视元年九月,九月，內史狄仁傑卒。,0.9,TimeAnchor
T001619,冬十月甲寅,久视元年冬十月甲寅,冬十月甲寅，復舊正朔，改一月為正月，仍以為歲首，正月依舊為十一月，大赦天下。,0.9,TimeAnchor
T001620,丁卯,久视元年十月丁卯,丁卯，幸新安，曲赦其縣。,0.9,TimeAnchor
T001621,壬申,久视元年十月壬申,壬申，至自新安。,0.9,TimeAnchor
T001622,十二月,久视元年十二月,十二月，開屠禁，諸祠祭令依舊用牲牢。,0.9,TimeAnchor
T001623,長安元年,长安元年,【小节标题】長安元年,0.9,TimeAnchor
T001624,大足元年春正月,大足元年正月,大足元年春正月，制改元。,0.9,TimeAnchor
T001625,二月,大足元年二月,二月，鸞臺侍郎李懷遠同鳳閣鸞臺平章事。,0.9,TimeAnchor
T001626,三月,大足元年三月,三月，姚元崇為鳳閣侍郎，依舊知政事。,0.9,TimeAnchor
T001627,丙申,大足元年三月丙申,丙申，鳳閣侍郎張錫坐贓配循州。,0.9,TimeAnchor
T001628,夏五月,大足元年五月,夏五月，幸三陽宮。,0.9,TimeAnchor
T001629,六月,大足元年六月,六月，夏官侍郎李迥秀同鳳閣鸞臺平章事。,0.9,TimeAnchor
T001630,辛未,大足元年六月辛未,辛未，曲赦告成縣。,0.9,TimeAnchor
T001631,秋七月,大足元年七月,秋七月甲戌，至自三陽宮。,0.9,TimeAnchor
T001632,甲戌,大足元年七月甲戌,秋七月甲戌，至自三陽宮。,0.9,TimeAnchor
T001633,九月,大足元年九月,九月，邵王重潤為易之讒構，令自死。,0.9,TimeAnchor
T001634,冬十月,大足元年十月,冬十月，幸京師，大赦天下，改元為長安。,0.9,TimeAnchor
T001635,長安二年,长安二年,【小节内容】長安二年,0.9,TimeAnchor
T001636,二年春正月,长安二年春正月,二年春正月，突厥寇鹽、夏等州，殺掠人吏。,0.9,TimeAnchor
T001637,秋九月乙丑,长安二年秋九月乙丑,秋九月乙丑，日有蝕之，不盡如鉤，京師及四方見之。,0.9,TimeAnchor
T001638,冬十月,长安二年冬十月,冬十月，日本國遣使貢方物。,0.9,TimeAnchor
T001639,十一月,长安二年十一月,十一月，相王旦為司徒。,0.9,TimeAnchor
T001640,戊子,长安二年十一月戊子,戊子，親祀南郊，大赦天下。,0.9,TimeAnchor
T001641,長安三年,長安三年,長安三年,0.9,TimeAnchor
T001642,三年春三月壬戌,長安三年春三月壬戌,三年春三月壬戌，日有蝕之。,0.9,TimeAnchor
T001643,夏四月庚子,長安三年夏四月庚子,夏四月庚子，相王旦表讓司徒，許之。改文昌臺為中臺。李嶠知納言事。,0.9,TimeAnchor
T001644,六月,長安三年六月,六月，寧州雨，山水暴漲，漂流二千餘家，溺死者千餘人。,0.9,TimeAnchor
T001645,秋七月,長安三年秋七月,秋七月，殺右金吾大將軍唐休璟。{{*|《欽定四庫全書·舊唐書·卷六考證》「長安三年秋七月殺右金吾大將軍唐休璟」條：《新書》「秋七月庚戌，檢校涼州都督唐休璟為夏官尚書，同鳳閣鸞臺平章事。」【臣徳潛】按本傳，休璟未甞被殺，且未甞為金吾大將軍。此于殺金吾大將軍下明有闕文，且并闕休璟之遷官，而以兩事混而一之也。}},0.9,TimeAnchor
T001646,秋九月,長安三年秋九月,秋九月，正諫大夫硃敬則同鳳閣鸞臺平章事。戊申，相王旦為雍州牧。是月，御史大夫兼知政事、太子右庶子魏元忠為張昌宗所譖，左授端州高要尉。京師大雨雹，人畜有凍死者。,0.9,TimeAnchor
T001647,戊申,長安三年秋九月戊申,戊申，相王旦為雍州牧。,0.9,TimeAnchor
T001648,冬十月丙寅,長安三年冬十月丙寅,冬十月丙寅，駕還神都。,0.9,TimeAnchor
T001649,乙酉,長安三年冬十月乙酉,乙酉，至自京師。,0.9,TimeAnchor
T001650,四年春正月,长安四年春正月,四年春正月，造興泰宮於壽安縣之萬安山。,0.9,TimeAnchor
T001651,三月,长安四年三月,三月，進封平恩郡王重福為譙王，夏官侍郎宗楚客同鳳閣鸞臺平章事。,0.9,TimeAnchor
T001652,夏四月,长安四年夏四月,夏四月，韋安石知納言事，李嶠知內史事。,0.9,TimeAnchor
T001653,丙子,长安四年夏四月丙子,丙子，幸興泰宮,0.9,TimeAnchor
T001654,六月,长安四年六月,六月，天官侍郎崔玄暐同鳳閣鸞臺平章事；李嶠為國子祭酒，知政事如故。,0.9,TimeAnchor
T001657,八月,长安四年八月,八月，姚元崇為司僕卿，知政事；韋安石檢校揚州大都督府長史。,0.9,TimeAnchor
T001658,冬十月,长安四年冬十月,冬十月，秋官侍郎張柬之同鳳閣鸞臺平章事。,0.9,TimeAnchor
T001659,十一月,长安四年十一月,十一月，李嶠為地官尚書，張柬之為鳳閣鸞臺平章事。,0.9,TimeAnchor
T001660,自九月至於是,长安四年九月至十一月,自九月至於是，日夜陰晦，大雨雪，都中人有饑凍死者，令官司開倉賑給。,0.9,TimeAnchor
T001662,癸亥,神龍元年正月癸亥日,癸亥，麟臺監張易之與弟司僕卿昌宗反，皇太子率左右羽林軍桓彥範、敬暉等，以羽林兵入禁中誅之。,0.9,TimeAnchor
T001663,甲辰,神龍元年正月甲辰日,甲辰，皇太子監國，總統萬機，大赦天下。是日，上傳皇帝位於皇太子，徙居上陽宮。,0.9,TimeAnchor
T001664,戊申,神龍元年正月戊申日,戊申，皇帝上尊號曰則天大聖皇帝。,0.9,TimeAnchor
T001665,冬十一月壬寅,神龍元年十一月壬寅日,冬十一月壬寅，則天將大漸，遺制祔廟、歸陵，令去帝號，稱則天大聖皇后；其王、蕭二家及褚遂良、韓瑗等子孫親屬當時緣累者，咸令復業。,0.9,TimeAnchor
T001667,二年五月庚申,神龍二年五月庚申日,二年五月庚申，祔葬於乾陵。,0.9,TimeAnchor
T001668,武氏稱制之年,武则天称制时期,觀夫武氏稱制之年,0.9,TimeAnchor
T001671,显庆元年十一月乙丑,显庆元年十一月乙丑,显庆元年十一月乙丑，生於長安。,0.9,TimeAnchor
T001672,明年,显庆二年,明年封周王，授洛州牧。,0.9,TimeAnchor
T001673,仪凤二年,仪凤二年,仪凤二年，徙封英王，改名哲，授雍州牧。,0.9,TimeAnchor
T001677,元年二月,嗣圣元年二月,元年二月，皇太后廢帝為廬陵王，幽於別所。,0.9,TimeAnchor
T001678,其年五月,嗣圣元年五月,其年五月，遷於均州，尋徙居房陵。,0.9,TimeAnchor
T001679,寻,嗣圣元年,其年五月，遷於均州，尋徙居房陵。,0.9,TimeAnchor
T001680,圣历元年,圣历元年,圣历元年，召還東都，立為皇太子，依舊名顯。,0.9,TimeAnchor
T001684,乙巳,神龍元年正月乙巳,乙巳，則天傳位於皇太子。,0.9,TimeAnchor
T001686,丁未,神龍元年正月丁未,丁未，天后徙居上陽宮。,0.9,TimeAnchor
T001689,十二月壬寅,神龍元年十二月壬寅,十二月壬寅，則天皇太后崩。,0.9,TimeAnchor
T001690,神龍二年,神龙二年,神龍二年,0.9,TimeAnchor
T001691,二年春正月丙申,神龙二年正月丙申,二年春正月丙申，護則天靈駕還京。,0.9,TimeAnchor
T001692,戊戌,神龙二年正月戊戌,戊戌，吏部尚書李嶠同中書門下三品，中書侍郎於惟謙同中書門下平章事。,0.9,TimeAnchor
T001693,閏月丙午朔,神龙二年闰月丙午,閏月丙午朔，置公主府官員。,0.9,TimeAnchor
T001694,乙卯,神龙二年闰月乙卯,乙卯，以特進敬暉、桓彥範、袁恕己等三人為滑、洺、豫刺史。,0.9,TimeAnchor
T001695,二月乙未,神龙二年二月乙未,二月乙未，刑部尚書韋巨源同中書門下三品。遣十使巡察風俗。,0.9,TimeAnchor
T001696,丙申,神龙二年二月丙申,丙申，僧會範、道士史崇玄等十餘人授官封公，以常賞聖善寺功也。,0.9,TimeAnchor
T001697,三月甲辰,神龙二年三月甲辰,三月甲辰，中書令韋安石為戶部尚書，罷知政事。戶部尚書蘇瑰為侍中、京留守。,0.9,TimeAnchor
T001698,乙巳,神龙二年三月乙巳,乙巳，黃霧四塞。,0.9,TimeAnchor
T001699,庚戌,神龙二年三月庚戌,庚戌，殺光祿卿、駙馬都尉王同皎。,0.9,TimeAnchor
T001700,壬子,神龙二年三月壬子,壬子，洛陽城東七里許，地色如水，側近樹木、往來車馬歷歷影見水中，經月餘乃滅。,0.9,TimeAnchor
T001701,壬戌,神龙二年三月壬戌,壬戌，贈后父韋玄貞太師、益州都督。,0.9,TimeAnchor
T001702,夏四月甲戌,神龙二年四月甲戌,夏四月甲戌，又贈玄貞為酆王，玄貞弟四人並贈郡王。,0.9,TimeAnchor
T001703,己卯,神龙二年四月己卯,己卯，左散騎常侍、同中書門下三品李懷遠請致仕，許之。,0.9,TimeAnchor
T001704,辛巳,神龙二年四月辛巳,辛巳，洛水暴漲，壞天津橋。,0.9,TimeAnchor
T001705,六月戊寅,神龙二年六月戊寅,六月戊寅，特進、朗州刺史、平陽郡王敬暉貶崖州司馬，特進、毫州刺史、扶陽郡王桓彥範瀧州司馬，特進、郢州刺史袁恕己竇州司馬，特進、均州刺史、博陵郡王崔玄暐白州司馬，特進、襄州刺史、漢陽郡王張柬之新州司馬，並員外置，長任，舊官封爵並追奪。,0.9,TimeAnchor
