eventId:ID,name,event_type,time,place,participants:string[],description,outcomes:string[],evidence:string[],confidence:float,:LABEL
E001701,孝和时期趋附三王事件,政治现象,孝和时期,三王之門,三王,众人如波涛涌向三王门庭，竞相奔竞谋利,奸利是圖|政俗败坏,孝和之世，波注于三王之門|咸以進趨相軌，奸利是圖，如火投泉，安得無敗？,0.9,Event
E001702,景龙年间宫廷动荡事件,政治事件,景龙年间,,中宗|宮臣|天子,景龙继位后虽欲廓清污俗，然谗言仍起于乘舆之间，宫廷斗争频发，告变文书频至，宫臣被诬巫蛊罪，天子勉强颁巡边诏,上不自安|宮臣致禦魅之科|天子慊巡邊之詔,洎景龍繼統，污俗廓清，然猶投杼於乘輿之間，抵掌於太平之日。以至書頻告變，上不自安，宮臣致禦魅之科，天子慊巡邊之詔。,0.9,Event
E001703,率情背禮,行为描述,,,孝和|玄真,率情背禮，取樂於身。夷塗不履，覆轍攸遵。,,贊曰：孝和、玄真，皆肖先人。率情背禮，取樂於身。夷塗不履，覆轍攸遵。,0.9,Event
E001704,李隆基出生,出生,垂拱元年八月戊寅,東都,中宗|竇氏,李隆基出生於東都，為睿宗第三子。,確立宗室身份,垂拱元年秋八月戊寅，生於東都。,0.95,Event
E001705,封楚王,冊封,垂拱三年閏七月丁卯,,中宗|武則天(推斷),李隆基受封楚王。,獲封王爵,三年閏七月丁卯，封楚王。,0.9,Event
E001706,朝堂斥武懿宗,衝突,天授三年十月戊戌,朝堂,中宗|武懿宗|中宗,武懿宗訶排李隆基儀仗，李隆基斥責，武則天聞而寵異。,武則天特加寵異,朔望車騎至朝堂，金吾將軍武懿宗忌上嚴整，訶排儀仗...上叱之曰...則天聞而特加寵異之。,0.9,Event
E001707,改封臨淄郡王,冊封,長壽二年臘月丁卯,,中宗,李隆基改封臨淄郡王。,爵位變更,長壽二年臘月丁卯，改封臨淄郡王。,0.95,Event
E001708,賜第積善坊與興慶坊,賜宅,聖歷元年至大足元年,積善坊、興慶坊,中宗,聖歷元年賜第東都積善坊，大足元年從幸西京賜宅興慶坊。,確定居所,聖歷元年，出閣，賜第於東都積善坊。大足元年，從幸西京，賜宅於興慶坊。,0.9,Event
E001709,潞州任職與符瑞,任職/祥瑞,景龍二年至四年,潞州,中宗|韓禮,任潞州別駕期間，州境現黃龍升天、紫雲等十九符瑞；韓禮筮得蓍立之兆。,強化政治聲望,景龍二年四月，兼潞州別駕...州境有黃龍白日升天...前後符瑞凡一十九事...使術士韓禮筮之，蓍一莖孑然獨立。,0.85,Event
E001710,中宗幸第遊池,宮廷活動,景龍四年四月,興慶坊,中宗|中宗,中宗臨幸李隆基宅第，遊覽水池，結彩樓船令巨象踏之。,顯示恩寵,四年四月，中宗幸其第，因游其池，結彩為樓船，令巨象踏之。,0.9,Event
E001711,唐隆政變,政變,景龍四年六月庚子夜,長安（苑、玄武門、飛騎營等）,中宗|劉幽求|鍾紹京|太平公主|薛崇簡|麻嗣宗|葛福順|李仙鳧|普潤|中宗|韋溫|宗楚客|韋播|高嵩,李隆基聯合太平公主等率兵夜入禁苑，誅殺韋播、高嵩，攻入宮門，韋后逃入飛騎營被殺，韋氏黨羽盡誅。,韋后集團覆滅|睿宗復位|李隆基拜殿中監、同中書門下三品，進封平王,遂以庚子夜率幽求等數十人自苑南入...分遣萬騎往玄武門殺羽林將軍韋播、高嵩...韋庶人惶惑走入飛騎營，為亂兵所害...分遣誅韋氏之黨...拜殿中監、同中書門下三品，兼押左右萬騎，進封平王。,0.95,Event
E001712,立李隆基為皇太子,冊立,景云元年七月己巳,承天門,中宗|中宗|中宗,睿宗下制立李隆基為皇太子，受冊當日現景雲之瑞，改元景雲，大赦天下。,確立儲君|改元景雲,丙午，制曰：...可立為皇太子...七月己巳，睿宗御承天門，皇太子詣朝堂受冊。是日有景雲之瑞，改元為景雲，大赦天下。,0.95,Event
E001713,皇太子監國,授權,景云二年,,中宗|中宗,睿宗下制令皇太子李隆基監國，六品以下除授及徒罪以下由太子處分。,太子獲行政權,二年，又制曰：...皇太子基...宜令監國，俾爾為政。其六品以下除授及徒罪已下，並取基處分。,0.9,Event
E001714,太平公主党羽谋反及被平定,政变镇压,713年7月3日至4日,长安宫城（武德殿、虔化門、北闕等）,竇懷貞|岑羲|蕭至忠|崔湜|李晉|常元楷|李慈|太平公主|中宗|範|業|郭元振|王毛仲|李令問|王守一|高力士|李守德|賈膺福|李猷,太平公主党羽密谋于七月四日发动羽林军作乱；皇帝提前密知，于七月三日召集亲信，四日率三百余人自武德殿出，入虔化門，诛杀常元楷、李慈于北阙，擒贾膺福、李猷于内客省，斩萧至忠、岑羲于朝堂。,逆党核心成员被诛杀|政变未遂,先天二年七月三日...期以其月四日以羽林軍作亂。上密知之...出武德殿，入虔化門。梟常元楷、李慈於北闕。擒賈膺福、李猷於內客省以出。執蕭至忠、岑羲於朝，皆斬之。,0.9,Event
E001715,睿宗下诏移交军国大权,诏令,713年7月5日,长安,中宗|中宗,睿宗下诏宣布高居无为，自即日起所有军国政刑事务均由皇帝裁决。,皇帝正式总揽军国大权,睿宗明日下詔曰：「朕將高居無為，自今軍國政刑一事已上，並取皇帝處分。」,0.9,Event
E001716,皇帝承天门颁制大赦与封赏,赦免与封赏,713年7月（制文颁布日）,承天門樓,中宗|邠王守禮|中宗|申王成義|範|業|文武百官,皇帝御承天门楼颁布制书，宣告平定逆党，大赦天下（大辟罪以下），加封诸王实封，文武官赐爵阶，洗涤被按察使摘伏官员。,大赦天下|宗室与功臣获封赏|官员阶爵普赐,上御承天門樓，下制曰：...可大赦天下，大闢罪已下咸赦除之。加邠王守禮實封三百戶...文武官三品以下賜爵一級...,0.9,Event
E001717,改元开元与官制改革,制度变革,713年12月1日,长安,中宗,大赦天下，改年号为开元；改革中央官制与地方建制：尚书仆射改丞相，中书省改紫微省，门下省改黄门省，雍州改京兆府，洛州改河南府等。,年号正式更改为开元|三省六部及京畿建制调整,十二月庚寅朔，大赦天下，改元為開元...改尚書左、右僕射為左、右丞相，中書省為紫微省，門下省為黃門省...雍州為京兆府，洛州為河南府...,0.9,Event
E001718,骊山讲武与郭元振、唐绍受罚,军事演练与惩戒,713年10月,驪山,中宗|郭元振|唐紹|姚元之,皇帝于骊山讲武阅兵；郭元振因军容不整被流放新州，唐绍因军礼失误被斩于纛下；同日任命姚元之为兵部尚书、同中书门下三品。,郭元振流放|唐绍处斩|姚元之拜相,癸卯，講武於驪山。兵部尚書、代國公郭元振坐虧失軍容，配流新州；給事中、攝太常少卿唐紹以軍禮有失，斬於纛下。...同州刺史、梁國公姚元之為兵部尚書、同中書門下三品。,0.9,Event
E001719,關中旱災與賑濟,自然災害與救濟,開元二年正月,關中,,關中自去秋至正月持續無雨，百姓饑乏，朝廷遣使賑給。,遣使賑給,二年春正月，關中自去秋至於是月不雨，人多饑乏，遣使賑給。,0.9,Event
E001720,求諫與祈祭,政令,開元二年正月,,,下制求直言諫諍有益政理者，並令祭祀名山大川祈雨。,制求直諫昌言弘益政理者|名山大川，並令祈祭,制求直諫昌言弘益政理者。名山大川，並令祈祭。,0.9,Event
E001721,檢責僧尼,宗教政策,開元二年正月丙寅,,姚元之,姚崇上言請求檢核天下僧尼，清理偽濫者。,偽濫還俗者二萬餘人,丙寅，紫微令姚崇上言請檢責天下僧尼，以偽濫還俗者二萬餘人。,0.9,Event
E001722,北庭擊突厥,軍事衝突,開元二年二月,北庭都護府,郭虔瓘|同俄特勤|默啜,突厥默啜遣子同俄特勤寇北庭，郭虔瓘率軍擊敗並斬同俄於城下。,斬同俄特勤,二月，突厥默啜遣其子同俄特勤率眾寇北庭都護府，右驍衛將軍郭虔瓘擊敗之，斬同俄於城下。,0.9,Event
E001723,頒布薄葬制,禮制改革,開元二年九月甲寅,,,頒布制書嚴禁厚葬奢靡，規定喪葬用具規格，禁絕園宅下帳，違者杖責，官員失察貶謫。,明定喪葬節制標準|禁絕奢靡喪俗,甲寅，制曰：「自古帝王皆以厚葬為誡……宜令所司據品令高下，明為節制……如有違者，先決杖一百。州縣長官不能舉察，並貶授遠官。」,0.9,Event
E001724,毀天樞,工程,開元元年九月至開元二年春,,,執行去年九月詔令毀天樞，至開元二年春季完成。,天樞毀畢,去年九月有詔毀天樞，至今春始。,0.9,Event
E001725,渭州破吐蕃,軍事勝利,開元二年十月,渭州西界武階驛,薛訥|王海賓|杜賓客|郭知運|王晙|安思順,薛訥率軍於武階驛大破吐蕃，斬首萬餘，獲馬牛羊眾多，先鋒王海賓戰死。,斬首一萬七十級，獲馬七萬七千匹、牛羊四萬頭|王海賓陣亡,冬十月戊午，至自溫泉。薛訥破吐蕃於渭州西界武階驛，斬首一萬七十級，馬七萬七匹，牛羊四萬頭。豐安軍使郎將、判將軍王海賓先鋒力戰，死之。,0.9,Event
E001726,焚毀珠玉錦繡,宮廷舉措,開元二年六月,正殿前,,自宮內取出珠玉錦繡等奢華服玩，於正殿前焚毀。,焚毀奢華物品,內出珠玉錦繡等服玩，又令於正殿前焚之。,0.9,Event
E001727,立皇太子,册封,開元三年春正月丁亥,,嗣謙,立郢王嗣謙為皇太子,郢王嗣謙成為皇太子,三年春正月丁亥，立郢王嗣謙為皇太子，降死罪已下，大酺三日。,0.9,Event
E001728,大赦,赦免,開元三年春正月丁亥,,,降死罪已下,死罪以下罪犯獲減刑,三年春正月丁亥，立郢王嗣謙為皇太子，降死罪已下，大酺三日。,0.9,Event
E001729,酺宴,庆典,開元三年春正月丁亥,,,大酺三日,舉行酺宴三日,三年春正月丁亥，立郢王嗣謙為皇太子，降死罪已下，大酺三日。,0.9,Event
E001730,盧懷慎任檢校黃門監,任命,開元三年春正月癸卯,,盧懷慎,黃門侍郎盧懷慎為檢校黃門監,盧懷慎擔任檢校黃門監,癸卯，黃門侍郎盧懷慎為檢校黃門監。,0.9,Event
E001731,魏知古卒,死亡,開元三年春正月甲辰,,魏知古,工部尚書魏知古卒,魏知古逝世,甲辰，工部尚書魏知古卒。,0.9,Event
E001732,禁捕鯉魚,政策,開元三年二月,天下,,禁斷天下採捕鯉魚,鯉魚捕撈被禁止,二月，禁斷天下採捕鯉魚。,0.9,Event
E001733,部落歸附,归附,開元三年二月,,高文簡|鳷跌思太|十姓部落左廂五咄六啜|右廂五弩失畢五俟斤,十姓部落及高麗莫離支高文簡、都督鳷跌思太等率眾自突厥來奔,前後總二千餘帳歸附唐朝,十姓部落左廂五咄六啜、右廂五弩失畢五俟斤，及高麗莫離支高文簡、都督鳷跌思太等，各率其眾自突厥相繼來奔，前後總二千餘帳。,0.9,Event
E001734,置仙州,行政区划调整,開元三年二月,許州、唐州,,析許州、唐州置仙州,仙州設立,析許州、唐州置仙州。,0.9,Event
E001735,岐王範兼虢州刺史,任命,開元三年夏四月,,範,岐王範兼虢州刺史,岐王範擔任虢州刺史,夏四月，岐王範兼虢州刺史，薛王業兼幽州刺史。,0.9,Event
E001736,薛王業兼幽州刺史,任命,開元三年夏四月,,業,薛王業兼幽州刺史,薛王業擔任幽州刺史,夏四月，岐王範兼虢州刺史，薛王業兼幽州刺史。,0.9,Event
E001737,山東蝗災,灾害,開元三年六月,山東諸州,,山東諸州大蝗，飛則蔽景，下則食苗稼，聲如風雨,莊稼受損,六月，山東諸州大蝗，飛則蔽景，下則食苗稼，聲如風雨。,0.9,Event
E001738,奏请驱扑蝗虫,奏请,開元三年六月,,姚元之,姚崇奏請差御史下諸道，促官吏遣人驅撲焚瘞，以救秋稼,皇帝批准（從之）|田收有獲，人不甚饑,紫微令姚崇奏請差御史下諸道，促官吏遣人驅撲焚瘞，以救秋稼，從之。|是歲，田收有獲，人不甚饑。,0.9,Event
E001739,李日知卒,死亡,開元三年秋七月,,李日知,刑部尚書李日知卒,李日知逝世,秋七月，刑部尚書李日知卒。,0.9,Event
E001740,颁布侍读诏令,诏令,開元三年冬十月甲寅,,,制曰選耆儒博學一人每日入內侍讀,確立侍讀制度,冬十月甲寅，制曰：「朕聽政之暇，常覽史籍，事關理道，實所留心，中有闕疑，時須質問。宜選耆儒博學一人，每日入內侍讀。」,0.9,Event
E001741,任命侍读,任命,開元三年冬十月甲寅,,馬懷素|褚無量,以馬懷素為左散騎常侍，與褚無量並充侍讀,馬懷素、褚無量擔任侍讀,以光祿卿馬懷素為左散騎常侍，與右散騎常侍褚無量並充侍讀。,0.9,Event
E001742,幸鳳泉湯,出行,開元三年冬十月甲子,郿縣鳳泉湯,,幸郿縣之鳳泉湯,皇帝抵達鳳泉湯,甲子，幸郿縣之鳳泉湯。,0.9,Event
E001743,返自鳳泉湯,出行,開元三年十一月已卯,,,至自鳳泉湯,皇帝返回,十一月已卯，至自鳳泉湯。,0.9,Event
E001744,幸溫湯,出行,開元三年十一月乙酉,新豐溫湯,,幸新豐之溫湯,皇帝抵達溫湯,乙酉，幸新豐之溫湯。,0.9,Event
E001745,崔子岩作乱,叛乱,開元三年十一月丁亥,相州,妖賊崔子巖,妖賊崔子巖等入相州作亂,相州發生叛亂,丁亥，妖賊崔子巖等入相州作亂。,0.9,Event
E001746,平定叛乱,平叛,開元三年十一月戊子,相州,州司,州司討平之,叛亂被平定,戊子，州司討平之。,0.9,Event
E001747,返自溫湯,出行,開元三年十一月甲午,,,至自溫湯,皇帝返回,甲午，至自溫湯。,0.9,Event
E001748,設立軍器監,官制改革,開元三年十二月庚午,,,以軍器使為軍器監，置官員,軍器監設立,十二月庚午，以軍器使為軍器監，置官員。,0.9,Event
E001749,冬季無雪,气候,開元三年冬,,,是冬無雪,冬季未降雪,是冬無雪。,0.9,Event
E001750,長孫昕毆擊李傑事件,司法事件,開元四年春正月癸未,,長孫昕|楊仙玉|李傑|中宗,長孫昕恃皇后妹婿身份，與妹夫楊仙玉毆擊御史大夫李傑,上令朝堂斬昕以謝百官|以陽和之月不可行刑，累表陳請，乃命杖殺之,四年春正月癸未，尚衣奉御長孫昕恃以皇后妹婿，與其妹夫楊仙玉毆擊御史大夫李傑，上令朝堂斬昕以謝百官。以陽和之月不可行刑，累表陳請，乃命杖殺之。,0.9,Event
E001751,宋王成器申王成義改名事件,礼制事件,開元四年正月丁亥,,中宗|成義|竇氏,因名中「成」字犯昭成皇后謚號，宋王成器改名憲，申王成義改名捴,成器改名憲|成義改名捴,丁亥，宋王成器、申王成義以「成」字犯昭成皇后謚號，於是成器改名憲，成義改為捴。,0.9,Event
E001752,李乂卒,人物卒葬,開元四年正月,,李乂,刑部尚書、中山郡公李乂去世,,刑部尚書、中山郡公李乂卒。,0.9,Event
E001753,關中祈雨事件,灾异应对,開元四年二月,驪山,中宗|使者,因關中旱，遣使祈雨於驪山，應時澍雨,令以少牢致祭|禁斷樵採,以關中旱，遣使祈雨於驪山，應時澍雨。令以少牢致祭，仍禁斷樵採。,0.9,Event
E001754,月蝕事件,天象,開元四年夏六月庚寅,,,月全食,,夏六月庚寅，月蝕既。,0.9,Event
E001755,太上皇崩,人物卒葬,開元四年六月癸亥,百福殿,中宗,太上皇（睿宗）崩逝於百福殿,,癸亥，太上皇崩於百福殿。,0.9,Event
E001756,京師華陜大風事件,自然灾害,開元四年六月辛未,京師、華州、陜州,,京師、華州、陜州大風拔木,,辛未，京師、華、陜三州大風拔木。,0.9,Event
E001757,默啜被殺事件,边疆事件,開元四年六月癸酉,,默啜|九姓拔曳固,突厥可汗默啜為九姓拔曳固所殺，首級送京師,小殺繼立為可汗,癸酉，突厥可汗默啜為九姓拔曳固所殺，斬其首送於京師。默啜兄子小殺繼立為可汗。,0.9,Event
E001758,山東河南河北蝗災,自然灾害,開元四年夏六月,山東、河南、河北,朝廷,山東、河南、河北蝗蟲大起，遣使分捕而瘞之,,是夏，山東、河南、河北蝗蟲大起，遣使分捕而瘞之。,0.9,Event
